loss_train, rec_loss, kl_loss
0.11030011375745137,0.11030011375745137,0.0
0.10751858601967494,0.10751858601967494,0.0
0.10448103315300411,0.10448103315300411,0.0
0.11282666441467074,0.11282666441467074,0.0
0.12308080825540754,0.12308080825540754,0.0
0.11773216641611522,0.11773216641611522,0.0
0.11305326637294558,0.11305326637294558,0.0
0.10491289695103963,0.10491289695103963,0.0
0.10016755263010661,0.10016755263010661,0.0
0.09764194240172704,0.09764194240172704,0.0
0.09359736823373371,0.09359736823373371,0.0
0.09235991372002496,0.09235991372002496,0.0
0.0933360250459777,0.0933360250459777,0.0
0.08912228213416205,0.08912228213416205,0.0
0.08846230059862137,0.08846230059862137,0.0
0.08904509825838937,0.08904509825838937,0.0
0.08135002603133519,0.08135002603133519,0.0
0.08084053546190262,0.08084053546190262,0.0
0.07792944378323025,0.07792944378323025,0.0
0.08050739434030321,0.08050739434030321,0.0
0.07462398583690326,0.07462398583690326,0.0
0.07180875663956006,0.07180875663956006,0.0
0.07076769156588449,0.07076769156588449,0.0
0.0734375889102618,0.0734375889102618,0.0
0.07075843670301968,0.07075843670301968,0.0
0.07042563541067971,0.07042563541067971,0.0
0.06937153057919608,0.06937153057919608,0.0
0.06692003417346212,0.06692003417346212,0.0
0.0660301728381051,0.0660301728381051,0.0
0.060721105999416776,0.060721105999416776,0.0
0.05704252959953414,0.05704252959953414,0.0
0.05705173479186164,0.05705173479186164,0.0
0.0613325470023685,0.0613325470023685,0.0
0.06697636718551318,0.06697636718551318,0.0
0.07135063699550098,0.07135063699550098,0.0
0.06930451840162277,0.06930451840162277,0.0
0.06435754357112779,0.06435754357112779,0.0
0.07355303441484769,0.07355303441484769,0.0
0.0626888084742758,0.0626888084742758,0.0
0.06014576802651087,0.06014576802651087,0.0
0.05220087659027842,0.05220087659027842,0.0
0.04927657006515397,0.04927657006515397,0.0
0.0436900547809071,0.0436900547809071,0.0
0.04312852438953188,0.04312852438953188,0.0
0.03866284775237242,0.03866284775237242,0.0
0.03469167442785369,0.03469167442785369,0.0
0.032675421279337674,0.032675421279337674,0.0
0.03118085612853368,0.03118085612853368,0.0
0.027823099659548864,0.027823099659548864,0.0
0.02450158240066634,0.02450158240066634,0.0
0.022759233704871602,0.022759233704871602,0.0
0.020839422113365598,0.020839422113365598,0.0
0.019596536333362263,0.019596536333362263,0.0
0.01870686188340187,0.01870686188340187,0.0
0.017541635160644848,0.017541635160644848,0.0
0.0163572837288181,0.0163572837288181,0.0
0.015802638915677864,0.015802638915677864,0.0
0.01480482156491942,0.01480482156491942,0.0
0.014112348978718122,0.014112348978718122,0.0
0.013221480573217073,0.013221480573217073,0.0
0.012711493505371941,0.012711493505371941,0.0
0.012089712959196832,0.012089712959196832,0.0
0.011555000415278805,0.011555000415278805,0.0
0.010979861745403873,0.010979861745403873,0.0
0.010599317908700969,0.010599317908700969,0.0
0.010467808383206526,0.010467808383206526,0.0
0.009877185233765177,0.009877185233765177,0.0
0.009409640605250994,0.009409640605250994,0.0
0.00886175652138061,0.00886175652138061,0.0
0.008632805094950728,0.008632805094950728,0.0
0.00822890472287933,0.00822890472287933,0.0
0.007909851148724556,0.007909851148724556,0.0
0.00775145154653324,0.00775145154653324,0.0
0.007338620929254426,0.007338620929254426,0.0
0.007157758137004243,0.007157758137004243,0.0
0.00685798107749886,0.00685798107749886,0.0
0.00671486918711,0.00671486918711,0.0
0.006402676252441274,0.006402676252441274,0.0
0.006214434177511268,0.006214434177511268,0.0
0.00618041782743401,0.00618041782743401,0.0
0.005815196627130111,0.005815196627130111,0.0
0.0056438940163287855,0.0056438940163287855,0.0
0.00553434073097176,0.00553434073097176,0.0
0.005317643440018098,0.005317643440018098,0.0
0.005198263511475589,0.005198263511475589,0.0
0.005079491167432732,0.005079491167432732,0.0
0.004830543055302567,0.004830543055302567,0.0
0.004789052763953805,0.004789052763953805,0.0
0.004692050938804944,0.004692050938804944,0.0
0.004520161103250252,0.004520161103250252,0.0
0.004395874553463525,0.004395874553463525,0.0
0.004246936516008443,0.004246936516008443,0.0
0.004184365945143832,0.004184365945143832,0.0
0.004086667775279946,0.004086667775279946,0.0
0.003969915159460571,0.003969915159460571,0.0
0.003810466836310095,0.003810466836310095,0.0
0.0037470917062213025,0.0037470917062213025,0.0
0.0036571851621071496,0.0036571851621071496,0.0
0.0035855889630814395,0.0035855889630814395,0.0
0.0034230350671956935,0.0034230350671956935,0.0
0.0033231323015772635,0.0033231323015772635,0.0
0.003310265252366662,0.003310265252366662,0.0
0.0031688063043273157,0.0031688063043273157,0.0
0.003138783413709866,0.003138783413709866,0.0
0.0030519156716763973,0.0030519156716763973,0.0
0.002979651817844974,0.002979651817844974,0.0
0.00291534885764122,0.00291534885764122,0.0
0.0028447702320085633,0.0028447702320085633,0.0
0.002746033042462336,0.002746033042462336,0.0
0.002703789531046318,0.002703789531046318,0.0
0.0026265260918686786,0.0026265260918686786,0.0
0.002617726671612925,0.002617726671612925,0.0
0.002535301855661803,0.002535301855661803,0.0
0.0024424541948570144,0.0024424541948570144,0.0
0.0024210626207706,0.0024210626207706,0.0
0.0023726711644687587,0.0023726711644687587,0.0
0.002313416386540565,0.002313416386540565,0.0
0.0022905930204110015,0.0022905930204110015,0.0
0.002207348187867966,0.002207348187867966,0.0
0.0021563132112431857,0.0021563132112431857,0.0
0.0021268665117936004,0.0021268665117936004,0.0
0.0020645911572501063,0.0020645911572501063,0.0
0.0020619401087363562,0.0020619401087363562,0.0
0.001998992235813704,0.001998992235813704,0.0
0.0019246504849029912,0.0019246504849029912,0.0
0.0019123373785987496,0.0019123373785987496,0.0
0.0019115459484358628,0.0019115459484358628,0.0
0.0018192814119781058,0.0018192814119781058,0.0
0.0017870152627842294,0.0017870152627842294,0.0
0.001762407495536738,0.001762407495536738,0.0
0.0017250028516476352,0.0017250028516476352,0.0
0.0016805001068860292,0.0016805001068860292,0.0
0.0016727237703485622,0.0016727237703485622,0.0
0.001637741030814747,0.001637741030814747,0.0
0.001586769746306042,0.001586769746306042,0.0
0.00157200680890431,0.00157200680890431,0.0
0.0015340262454830939,0.0015340262454830939,0.0
0.0015343417051351732,0.0015343417051351732,0.0
0.0014846336174135406,0.0014846336174135406,0.0
0.0014463122546051939,0.0014463122546051939,0.0
0.001420917597392367,0.001420917597392367,0.0
0.0013854010936079754,0.0013854010936079754,0.0
0.0013692273512586122,0.0013692273512586122,0.0
0.0013707851111474964,0.0013707851111474964,0.0
0.0013293243763554427,0.0013293243763554427,0.0
0.0013050767075684336,0.0013050767075684336,0.0
0.0012751392399271329,0.0012751392399271329,0.0
0.0012770895975538427,0.0012770895975538427,0.0
0.0012496433531244595,0.0012496433531244595,0.0
0.0012330329821755488,0.0012330329821755488,0.0
0.0012153937455473675,0.0012153937455473675,0.0
0.0011906648804951045,0.0011906648804951045,0.0
0.0011767758211741846,0.0011767758211741846,0.0
0.0011543074829710855,0.0011543074829710855,0.0
0.001150614523794502,0.001150614523794502,0.0
0.0011204711497864788,0.0011204711497864788,0.0
0.0011095368730214734,0.0011095368730214734,0.0
0.0010880017782458002,0.0010880017782458002,0.0
0.001080236365346031,0.001080236365346031,0.0
0.0010534040177137488,0.0010534040177137488,0.0
0.001047635813140207,0.001047635813140207,0.0
0.0010387647974615295,0.0010387647974615295,0.0
0.0010184021213919753,0.0010184021213919753,0.0
0.0009979804874294335,0.0009979804874294335,0.0
0.0009937153922186957,0.0009937153922186957,0.0
0.0009668204778184494,0.0009668204778184494,0.0
0.0009679887055729827,0.0009679887055729827,0.0
0.0009538658584157625,0.0009538658584157625,0.0
0.0009239632312932776,0.0009239632312932776,0.0
0.0009156230630146132,0.0009156230630146132,0.0
0.0008943647780041727,0.0008943647780041727,0.0
0.0009090793254371318,0.0009090793254371318,0.0
0.0008790398003636963,0.0008790398003636963,0.0
0.0008785977131790585,0.0008785977131790585,0.0
0.0008584191220709019,0.0008584191220709019,0.0
0.0008490957164516052,0.0008490957164516052,0.0
0.0008524277040527926,0.0008524277040527926,0.0
0.0008325454546138644,0.0008325454546138644,0.0
0.0008333721974243721,0.0008333721974243721,0.0
0.0008047990591472222,0.0008047990591472222,0.0
0.0007957122029943599,0.0007957122029943599,0.0
0.0008003169528415634,0.0008003169528415634,0.0
0.0007881867738130192,0.0007881867738130192,0.0
0.0007650527275270886,0.0007650527275270886,0.0
0.0007559715239848527,0.0007559715239848527,0.0
0.0007488631720965108,0.0007488631720965108,0.0
0.0007471759066296121,0.0007471759066296121,0.0
0.0007436646200302574,0.0007436646200302574,0.0
0.0007291814609844652,0.0007291814609844652,0.0
0.0007277912421462437,0.0007277912421462437,0.0
0.15278985102971396,0.05213229707442224,0.10065755413638221
0.16158603297339547,0.12406331342127588,0.037522719552119575
0.1476829598347346,0.13042118400335312,0.01726177583138148
0.13285838729805416,0.1150627185901006,0.017795668707953557
0.11857419874933031,0.09725092185868157,0.021323276890648737
0.10984474006626341,0.0876799151301384,0.022164824936125014
0.0909833229250378,0.06890555305613412,0.02207776986890369
0.08888699445459577,0.06641257264547878,0.022474421809117
0.08615095913410187,0.06526204115814632,0.02088891797595554
0.08177665372689565,0.06071485496229596,0.021061798764599696
0.07653343511952294,0.05417283044921027,0.02236060467031267
0.07064931632743941,0.047688534690274134,0.022960781637165282
0.07105227435628574,0.04771628975868225,0.02333598459760348
0.06267573891414537,0.039398101468880974,0.02327763744526439
0.060648906562063426,0.03734395673705472,0.02330494982500871
0.05802774139576488,0.034915045731597476,0.023112695664167404
0.05738776259952121,0.032531733314196266,0.024856029285324946
0.06318388630946477,0.040509303824769125,0.022674582484695647
0.06112603180938297,0.0360256756345431,0.02510035617483987
0.05887228457464112,0.034486562841468386,0.024385721733172733
0.059230992363558874,0.0310447182920244,0.028186274071534474
0.06500306891070472,0.034448315079013504,0.03055475362473064
0.06135078892111778,0.034672434338264994,0.026678354582852788
0.05947758505741755,0.03510397382908397,0.024373611228333578
0.05920849202407731,0.03293656143877241,0.026271930585304897
0.05878652632236481,0.03244181080824799,0.026344715514116816
0.06194604353772269,0.03508625283009476,0.026859790707627933
0.05701114609837532,0.03138369652960035,0.025627449568774965
0.05749087697929806,0.033138963704307876,0.024351913274990186
0.05860777240660456,0.03212196773125066,0.0264858046753539
0.051625695907407336,0.024934895129667387,0.02669080077773995
0.05134830582473013,0.02604967521296607,0.02529863061176406
0.05574630614784029,0.030142936441633437,0.02560336970620685
0.05280041239327855,0.02388341807656818,0.028916994109749794
0.053085226151678294,0.02668266650289297,0.02640255954530504
0.052020077076223165,0.025152783426973555,0.026867293649249606
0.05356056450141801,0.02509968789915244,0.02846087660226557
0.053785680068863764,0.027919136815600924,0.025866543253262837
0.051568474206659526,0.027431389109955892,0.024137085096703634
0.05054319898287455,0.02358003157294459,0.026963167306449678
0.051756322383880615,0.023883904433912702,0.027872417949967913
0.05376244460542997,0.025284235158728227,0.028478209550182026
0.04836064618494776,0.022069937342570886,0.026290708945857152
0.050340008404519826,0.022136873255173366,0.028203135149346456
0.04842401585645146,0.020896721424327955,0.0275272944321235
0.05397850109471215,0.02483004993862576,0.029148451156086393
0.050775636401441365,0.019906465378072526,0.03086917123032941
0.054807699802849025,0.025745416680971783,0.029062283121877246
0.04982813696066538,0.019942247205310397,0.02988588996231556
0.04798440800772773,0.021056552624536887,0.026927855279710557
0.050923843764596514,0.024084358476102352,0.02683948539197445
0.0493397679593828,0.021723193840848073,0.027616574118534725
0.04930361401703623,0.020110993542604975,0.02919262047443125
0.04600342901216613,0.01775265360871951,0.028250775403446622
0.04686304016245736,0.02028338724954261,0.026579652809434466
0.047311859826246895,0.020270185752047434,0.027041673867238894
0.047436238163047366,0.019744157066775694,0.02769208119975196
0.04407796263694763,0.018154817840291396,0.025923144900136523
0.05333769776754909,0.025513989023036428,0.027823708537552092
0.047641398592127696,0.018897137915094692,0.028744260883993573
0.05018205650978618,0.02220227352033059,0.02797978288597531
0.04949931841757563,0.020912894565198157,0.028586423852377467
0.04824012642105421,0.020835484895441268,0.027404641525612936
0.053123204658428826,0.024887016456988122,0.028236188201440707
0.05032633493343989,0.020731263587044343,0.029595071242915258
0.050130441784858704,0.021899542357358668,0.028230899530980322
0.04587532662683063,0.018439214676618576,0.027436111950212054
0.04912947490811348,0.022380472885237798,0.02674900202287568
0.047271039336919785,0.018175204905370872,0.0290958345350292
0.0497611119515366,0.020918687495092552,0.028842424559924338
0.04991528722974989,0.022829695397781,0.027085591935449176
0.04761140876346164,0.01869712293975883,0.02891428561674224
0.044236870689524546,0.017306573999424774,0.02693029658661948
0.04971174109313223,0.02344468991375632,0.026267051075895626
0.04666870045993063,0.01901876212408145,0.027649938439329464
0.04612740336192979,0.017637872964971595,0.028489530293477908
0.04588306571046511,0.019329285973476037,0.026553779633508787
0.05147712305188179,0.023729973162213962,0.027747149889667828
0.05191685424910651,0.021721394836074777,0.03019545930955145
0.05129465046856138,0.022885939106345177,0.028408711155255634
0.0528118469648891,0.022699444244305294,0.03011240292754438
0.06461346770326297,0.029554227367043495,0.0350592401292589
0.057817707459131874,0.02811494345466296,0.029702764004468918
0.05523570626974106,0.026061895199947886,0.029173811069793172
0.0485035450094276,0.020442769241829712,0.0280607756641176
0.04961252957582474,0.021978093621631462,0.02763443585071299
0.04634152352809906,0.016726169424752396,0.029615354413787525
0.0505664779080285,0.02381773841463857,0.02674873938990964
0.05070884318815337,0.024056055065658357,0.026652788122495014
0.0460273822148641,0.017895691717664402,0.028131690497199695
0.050434552133083344,0.022400191260708704,0.02803436087237464
0.04732409740487734,0.01880444193051921,0.02851965506043699
0.049925890647702746,0.022741651576426294,0.027184239071276452
0.04920242685410711,0.021951591389046773,0.02725083546506034
0.04409108435114225,0.017448636289272044,0.02664244816535049
0.04964502569701937,0.02369035842518012,0.025954667271839246
0.04699151383505927,0.017386290865639847,0.02960522286593914
0.04870560185776816,0.01894791413926416,0.029757687408063147
0.046562299546268254,0.019979252997371886,0.026583046548896365
0.05004992211858431,0.02461100887093279,0.025438913247651525
0.0450935343073474,0.01835674254430665,0.026736791763040755
0.0472007290356689,0.01818054500553343,0.02902018403013547
0.045868922438886434,0.016868689097464085,0.02900023323794206
0.04395813080999586,0.0174358950720893,0.02652223553094599
0.04553549943698777,0.02040813821885321,0.025127361218134563
0.04354695686035686,0.017243194704254467,0.026303762156102393
0.044080585655238896,0.017078769238044817,0.027001816365453932
0.04717843441499604,0.01939161866903305,0.027786815745962992
0.044452201988961965,0.016927875267962616,0.027524326410558488
0.04505999510486921,0.01902161135027806,0.02603838385807143
0.04584067314863205,0.019112769100401137,0.026727904048230913
0.04864157198203935,0.020033518576787576,0.02860805330177148
0.046674664649698466,0.018733289920621447,0.027941374729077022
0.04129824787378311,0.014209887944161892,0.027088359619180363
0.04381711739632818,0.0186392811851369,0.025177836418151855
0.04204266187217501,0.01691288532068332,0.0251297764480114
0.04067217020524873,0.015351913869380951,0.025320256335867777
0.045222315937280655,0.020955871790647507,0.024266444146633148
0.04379103539718522,0.016230527311563492,0.02756050808562173
0.04404898898469077,0.017616354756885104,0.026432634227805667
0.04286259329981274,0.017527131053308647,0.025335462143023808
0.043752025812864304,0.01925596905251344,0.024496056760350864
0.044870653086238436,0.020726207850707903,0.024144445235530537
0.04172105217973391,0.014762085034615464,0.026958966834677592
0.04565957643919521,0.01872466318309307,0.026934913256102137
0.042421936988830566,0.01651619581712617,0.025905740964743827
0.04324609041213989,0.01798398316734367,0.025262107244796224
0.04353124979469511,0.01839780041741,0.025133449170324538
0.04668729628125826,0.01978190957258145,0.026905386605196528
0.04275095297230615,0.015437537235104375,0.027313415788941912
0.048289407044649124,0.022760969897111256,0.02552843714753787
0.04396469725502862,0.01565205305814743,0.028312643989920616
0.045527459846602544,0.018275554498864546,0.027251905244257715
0.04228922352194786,0.01602257105211417,0.026266652676794264
0.04684753384855059,0.021460925228893757,0.02538660851617654
0.044131706572241254,0.01476722148557504,0.029364484672745068
0.04227905306551191,0.014410927477810118,0.027868125587701797
0.04240786698129442,0.017082275512317818,0.025325591158535745
0.044527930517991386,0.019505687885814242,0.02502224242521657
0.044316410604450435,0.018797924742102623,0.025518485862347815
0.04488667928510242,0.01794555296914445,0.026941126212477684
0.04355877969000074,0.01654571656965547,0.02701306301686499
0.040994772480593786,0.015811040997505188,0.025183731276128028
0.0445703516403834,0.019831580937736563,0.024738770599166553
0.042405914101335734,0.01702399355255895,0.025381920238335926
0.0429832206832038,0.018176321871578693,0.024806898708144825
0.04560397689541181,0.020154729588992067,0.025449247202939458
0.04224383417103025,0.016315356517831486,0.02592847765319877
0.04189439407653279,0.016234474463595286,0.025659919612937503
0.042276507864395775,0.017760595824155543,0.02451591193675995
0.04217772309978803,0.018313455602361098,0.023864267393946648
0.04130720305773947,0.015886321974297363,0.02542088118692239
0.04396455528007613,0.01878852231634988,0.025176032963726256
0.04505267532335387,0.019049528365333874,0.026003146751059428
0.041704713056484856,0.015416979065371884,0.02628773409459326
0.04264205487238036,0.017422770460446674,0.025219284411933687
0.04170853313472536,0.01804100473721822,0.023667528190546565
0.04518649478753408,0.021136268248988524,0.02405022643506527
0.04058042334185706,0.01435040444549587,0.026230018585920334
0.04096468993359142,0.01536692761712604,0.02559776252342595
0.039905983954668045,0.015303234983649518,0.02460274886753824
0.038500800314876765,0.015544452807969518,0.022956347713867824
0.042270779609680176,0.020151142444875505,0.02211963716480467
0.04308658465743065,0.019375883663694065,0.023710700993736584
0.040607594367530614,0.01705153338197205,0.02355606108903885
0.04185694745845265,0.019557186919781897,0.022299760538670752
0.04139465673102273,0.018274783467253048,0.02311987326376968
0.03980002717839347,0.0164116138799323,0.023388413298461173
0.043943521877129875,0.021041886363592412,0.022901635203096602
0.042412331534756556,0.017458104942407873,0.024954226488868397
0.040361359301540584,0.015591684935821427,0.024769674572679732
0.04154596601923307,0.01814774651494291,0.023398219297329586
0.04286333587434557,0.019030177655319374,0.02383315832250648
0.03985475210679902,0.01683473949217134,0.023020012511147395
0.04082569397158093,0.018117788558204968,0.02270790541337596
0.040723158253563776,0.017307603317830298,0.02341555493573348
0.0418968473871549,0.018471986365815003,0.023424860917859607
0.04119087548719512,0.016676274335218802,0.024514601048496034
0.038337216195133,0.013886695417265097,0.024450520881348185
0.04043013436926736,0.017014188691973686,0.0234159454703331
0.03970477564467324,0.01624014673547612,0.02346462880571683
0.03849954447812504,0.01605503364569611,0.022444510832428932
0.03988246743877729,0.017238189259337053,0.02264427828292052
0.03953506756159994,0.016718649201922946,0.022816418359676998
0.042137667536735535,0.0203937329351902,0.021743934601545334
0.03927035629749298,0.01639665777070655,0.02287369842330615
0.039909632255633674,0.017303913107348814,0.022605718837844
0.04134421795606613,0.01923425743977229,0.022109960309333272
0.04388359602954653,0.020897811382181115,0.022985784750845697
0.04117119270894262,0.016797637256483238,0.0243735553489791
0.041867232571045555,0.018321002109183207,0.023546230461862352
0.04321646359231737,0.02027269049237172,0.022943772996465366
0.04110949900415209,0.0183116699465447,0.0227978289541271
0.03721230228741964,0.014591112525926696,0.02262118976149294
0.03831793492039045,0.01679476381589969,0.02152317100101047
0.040185866256554924,0.01840455312695768,0.02178131312959724
0.040218549884027906,0.018486742861568928,0.021731807125939265
0.039602293322483696,0.01794545662899812,0.021656836693485577
0.04200747319393688,0.019039837126102712,0.022967636171314452
0.04261252987715933,0.019497238616976473,0.023115291363663144
0.04082049388024542,0.01762411557137966,0.02319637830886576
0.042661154021819435,0.020232050886584654,0.022429103031754494
0.03924855341513952,0.016093357259200677,0.02315519605245855
0.03837310440010495,0.016527117643919256,0.02184598644574483
0.040850698947906494,0.019869181431002088,0.020981517516904406
0.03960182269414266,0.017971455533471372,0.021630367057191
0.039766559584273234,0.018366147557066545,0.021400412130686972
0.03931387058562703,0.017422882322635915,0.021890988159510825
0.03623380594783359,0.014895242535405688,0.02133856320546733
0.03769521084096697,0.01795071218576696,0.01974449844823943
0.03898244144188033,0.019059941690001223,0.019922499648398824
0.0401448259751002,0.019142571319308545,0.02100225475927194
0.03851477180918058,0.017238014067212742,0.021276757741967838
0.03891284184323417,0.017824003679884806,0.02108883795638879
0.04011997001038657,0.01910374251504739,0.02101622749533918
0.03755921911862162,0.016225863765511248,0.02133335524963008
0.04105277235309283,0.02010267289976279,0.02095009945333004
0.038095622840854854,0.017296884208917618,0.020798738424976666
0.03874831605288717,0.01904932347436746,0.019698992578519717
0.04136264696717262,0.02114057820290327,0.02022206886774964
0.03948118289311727,0.01814747860448228,0.021333704392115276
0.03686249835623635,0.015410234323806234,0.021452263618508976
0.03836934765179952,0.017684053526156478,0.020685294022162754
0.036737525628672704,0.017113316079808608,0.019624209238423243
0.037745805664194956,0.018540008717940912,0.019205796842773754
0.03969451909263929,0.02000338501400418,0.01969113407863511
0.03933239686820242,0.018824297417369153,0.02050809934735298
0.03970063726107279,0.019837873780892953,0.019862763376699552
0.03776673993302716,0.018780428191853896,0.018986311844653554
0.03862502467301157,0.019570187975962956,0.019054836697048612
0.037913797630204096,0.01806763280183077,0.01984616493185361
0.03769378943575753,0.01815987875064214,0.01953391068511539
0.03565917660792669,0.017099439166486263,0.01855973733796014
0.04185243985719151,0.023067093454301357,0.018785346299409866
0.041648346102899976,0.021468568593263626,0.02017977750963635
0.044504210352897644,0.024092027089662023,0.02041218326323562
0.040432635280821055,0.01950986921373341,0.020922765963607363
0.03931075914038552,0.01967330959935983,0.01963744954102569
0.04045107174250814,0.021612706697649427,0.01883836504485872
0.04048129957583216,0.020792664649585884,0.019688634822765987
0.04039340756005711,0.020409745992057853,0.01998366146451897
0.04067273727721638,0.021381125992370978,0.019291611181365118
0.04001754563715723,0.02079771852327718,0.019219827113880053
0.037734737826718226,0.017669477293060884,0.02006526043017705
0.03767919954326418,0.0181250949907634,0.019554104655981064
0.03929236655433973,0.020149105745885108,0.019143260601494048
0.03900548112061289,0.019756664004590776,0.01924881711602211
0.03875649761822489,0.02007190841767523,0.018684589200549655
0.03938101439012422,0.021082679016722575,0.018298335373401642
